year	month	sex	age	ca	deaths
1969	1	1	0	F23	803
1969	1	1	75	F23	322
1969	2	1	0	F23	688
1969	2	1	75	F23	246
1969	3	1	0	F23	747
1969	3	1	75	F23	288
1969	4	1	0	F23	733
1969	4	1	75	F23	289
1969	5	1	0	F23	662
1969	5	1	75	F23	267
1969	6	1	0	F23	705
1969	6	1	75	F23	280
1969	7	1	0	F23	705
1969	7	1	75	F23	292
1969	8	1	0	F23	627
1969	8	1	75	F23	233
1969	9	1	0	F23	658
1969	9	1	75	F23	265
1969	10	1	0	F23	708
1969	10	1	75	F23	270
1969	11	1	0	F23	749
1969	11	1	75	F23	260
1969	12	1	0	F23	836
1969	12	1	75	F23	316
1969	1	2	0	F23	451
1969	1	2	75	F23	252
1969	2	2	0	F23	367
1969	2	2	75	F23	216
1969	3	2	0	F23	406
1969	3	2	75	F23	225
1969	4	2	0	F23	441
1969	4	2	75	F23	255
1969	5	2	0	F23	410
1969	5	2	75	F23	226
1969	6	2	0	F23	404
1969	6	2	75	F23	240
1969	7	2	0	F23	417
1969	7	2	75	F23	259
1969	8	2	0	F23	372
1969	8	2	75	F23	221
1969	9	2	0	F23	381
1969	9	2	75	F23	231
1969	10	2	0	F23	395
1969	10	2	75	F23	236
1969	11	2	0	F23	380
1969	11	2	75	F23	229
1969	12	2	0	F23	444
1969	12	2	75	F23	234
1970	1	1	0	F23	779
1970	1	1	75	F23	317
1970	2	1	0	F23	646
1970	2	1	75	F23	254
1970	3	1	0	F23	694
1970	3	1	75	F23	273
1970	4	1	0	F23	668
1970	4	1	75	F23	238
1970	5	1	0	F23	697
1970	5	1	75	F23	270
1970	6	1	0	F23	698
1970	6	1	75	F23	256
1970	7	1	0	F23	684
1970	7	1	75	F23	257
1970	8	1	0	F23	668
1970	8	1	75	F23	228
1970	9	1	0	F23	732
1970	9	1	75	F23	274
1970	10	1	0	F23	718
1970	10	1	75	F23	258
1970	11	1	0	F23	752
1970	11	1	75	F23	275
1970	12	1	0	F23	837
1970	12	1	75	F23	312
1970	1	2	0	F23	459
1970	1	2	75	F23	255
1970	2	2	0	F23	392
1970	2	2	75	F23	229
1970	3	2	0	F23	409
1970	3	2	75	F23	255
1970	4	2	0	F23	347
1970	4	2	75	F23	209
1970	5	2	0	F23	371
1970	5	2	75	F23	219
1970	6	2	0	F23	393
1970	6	2	75	F23	224
1970	7	2	0	F23	351
1970	7	2	75	F23	206
1970	8	2	0	F23	391
1970	8	2	75	F23	231
1970	9	2	0	F23	393
1970	9	2	75	F23	222
1970	10	2	0	F23	455
1970	10	2	75	F23	272
1970	11	2	0	F23	403
1970	11	2	75	F23	224
1970	12	2	0	F23	423
1970	12	2	75	F23	252
1969	1	1	0	F24	537
1969	1	1	75	F24	309
1969	2	1	0	F24	542
1969	2	1	75	F24	315
1969	3	1	0	F24	504
1969	3	1	75	F24	309
1969	4	1	0	F24	487
1969	4	1	75	F24	284
1969	5	1	0	F24	481
1969	5	1	75	F24	296
1969	6	1	0	F24	503
1969	6	1	75	F24	312
1969	7	1	0	F24	487
1969	7	1	75	F24	297
1969	8	1	0	F24	444
1969	8	1	75	F24	254
1969	9	1	0	F24	458
1969	9	1	75	F24	278
1969	10	1	0	F24	451
1969	10	1	75	F24	262
1969	11	1	0	F24	491
1969	11	1	75	F24	290
1969	12	1	0	F24	686
1969	12	1	75	F24	390
1969	1	2	0	F24	545
1969	1	2	75	F24	430
1969	2	2	0	F24	442
1969	2	2	75	F24	339
1969	3	2	0	F24	513
1969	3	2	75	F24	413
1969	4	2	0	F24	479
1969	4	2	75	F24	386
1969	5	2	0	F24	429
1969	5	2	75	F24	334
1969	6	2	0	F24	467
1969	6	2	75	F24	355
1969	7	2	0	F24	406
1969	7	2	75	F24	315
1969	8	2	0	F24	411
1969	8	2	75	F24	325
1969	9	2	0	F24	404
1969	9	2	75	F24	318
1969	10	2	0	F24	413
1969	10	2	75	F24	324
1969	11	2	0	F24	450
1969	11	2	75	F24	340
1969	12	2	0	F24	513
1969	12	2	75	F24	364
1970	1	1	0	F24	717
1970	1	1	75	F24	410
1970	2	1	0	F24	563
1970	2	1	75	F24	329
1970	3	1	0	F24	557
1970	3	1	75	F24	337
1970	4	1	0	F24	523
1970	4	1	75	F24	305
1970	5	1	0	F24	577
1970	5	1	75	F24	342
1970	6	1	0	F24	533
1970	6	1	75	F24	327
1970	7	1	0	F24	521
1970	7	1	75	F24	319
1970	8	1	0	F24	535
1970	8	1	75	F24	318
1970	9	1	0	F24	566
1970	9	1	75	F24	343
1970	10	1	0	F24	617
1970	10	1	75	F24	380
1970	11	1	0	F24	621
1970	11	1	75	F24	361
1970	12	1	0	F24	658
1970	12	1	75	F24	431
1970	1	2	0	F24	677
1970	1	2	75	F24	513
1970	2	2	0	F24	526
1970	2	2	75	F24	399
1970	3	2	0	F24	549
1970	3	2	75	F24	435
1970	4	2	0	F24	531
1970	4	2	75	F24	403
1970	5	2	0	F24	578
1970	5	2	75	F24	455
1970	6	2	0	F24	493
1970	6	2	75	F24	374
1970	7	2	0	F24	465
1970	7	2	75	F24	359
1970	8	2	0	F24	497
1970	8	2	75	F24	373
1970	9	2	0	F24	487
1970	9	2	75	F24	371
1970	10	2	0	F24	531
1970	10	2	75	F24	421
1970	11	2	0	F24	544
1970	11	2	75	F24	439
1970	12	2	0	F24	628
1970	12	2	75	F24	499
1971	1	1	0	F23	814
1971	1	1	75	F23	312
1971	2	1	0	F23	707
1971	2	1	75	F23	287
1971	3	1	0	F23	761
1971	3	1	75	F23	299
1971	4	1	0	F23	760
1971	4	1	75	F23	287
1971	5	1	0	F23	786
1971	5	1	75	F23	304
1971	6	1	0	F23	810
1971	6	1	75	F23	324
1971	7	1	0	F23	761
1971	7	1	75	F23	283
1971	8	1	0	F23	739
1971	8	1	75	F23	261
1971	9	1	0	F23	726
1971	9	1	75	F23	274
1971	10	1	0	F23	780
1971	10	1	75	F23	305
1971	11	1	0	F23	802
1971	11	1	75	F23	315
1971	12	1	0	F23	904
1971	12	1	75	F23	342
1971	1	2	0	F23	452
1971	1	2	75	F23	284
1971	2	2	0	F23	382
1971	2	2	75	F23	237
1971	3	2	0	F23	421
1971	3	2	75	F23	245
1971	4	2	0	F23	429
1971	4	2	75	F23	248
1971	5	2	0	F23	417
1971	5	2	75	F23	245
1971	6	2	0	F23	406
1971	6	2	75	F23	228
1971	7	2	0	F23	423
1971	7	2	75	F23	248
1971	8	2	0	F23	383
1971	8	2	75	F23	215
1971	9	2	0	F23	422
1971	9	2	75	F23	266
1971	10	2	0	F23	419
1971	10	2	75	F23	241
1971	11	2	0	F23	451
1971	11	2	75	F23	264
1971	12	2	0	F23	477
1971	12	2	75	F23	272
1971	1	1	0	F24	664
1971	1	1	75	F24	421
1971	2	1	0	F24	553
1971	2	1	75	F24	359
1971	3	1	0	F24	628
1971	3	1	75	F24	392
1971	4	1	0	F24	630
1971	4	1	75	F24	421
1971	5	1	0	F24	617
1971	5	1	75	F24	364
1971	6	1	0	F24	623
1971	6	1	75	F24	369
1971	7	1	0	F24	694
1971	7	1	75	F24	413
1971	8	1	0	F24	678
1971	8	1	75	F24	423
1971	9	1	0	F24	659
1971	9	1	75	F24	396
1971	10	1	0	F24	695
1971	10	1	75	F24	399
1971	11	1	0	F24	737
1971	11	1	75	F24	437
1971	12	1	0	F24	859
1971	12	1	75	F24	496
1971	1	2	0	F24	622
1971	1	2	75	F24	497
1971	2	2	0	F24	487
1971	2	2	75	F24	387
1971	3	2	0	F24	550
1971	3	2	75	F24	431
1971	4	2	0	F24	578
1971	4	2	75	F24	462
1971	5	2	0	F24	579
1971	5	2	75	F24	442
1971	6	2	0	F24	580
1971	6	2	75	F24	433
1971	7	2	0	F24	580
1971	7	2	75	F24	455
1971	8	2	0	F24	584
1971	8	2	75	F24	457
1971	9	2	0	F24	521
1971	9	2	75	F24	390
1971	10	2	0	F24	635
1971	10	2	75	F24	508
1971	11	2	0	F24	643
1971	11	2	75	F24	493
1971	12	2	0	F24	757
1971	12	2	75	F24	561
1972	1	1	0	F23	800
1972	1	1	75	F23	294
1972	2	1	0	F23	724
1972	2	1	75	F23	290
1972	3	1	0	F23	752
1972	3	1	75	F23	285
1972	4	1	0	F23	735
1972	4	1	75	F23	285
1972	5	1	0	F23	751
1972	5	1	75	F23	297
1972	6	1	0	F23	782
1972	6	1	75	F23	327
1972	7	1	0	F23	819
1972	7	1	75	F23	327
1972	8	1	0	F23	742
1972	8	1	75	F23	274
1972	9	1	0	F23	767
1972	9	1	75	F23	284
1972	10	1	0	F23	766
1972	10	1	75	F23	283
1972	11	1	0	F23	759
1972	11	1	75	F23	316
1972	12	1	0	F23	734
1972	12	1	75	F23	287
1972	1	2	0	F23	458
1972	1	2	75	F23	256
1972	2	2	0	F23	428
1972	2	2	75	F23	260
1972	3	2	0	F23	404
1972	3	2	75	F23	247
1972	4	2	0	F23	422
1972	4	2	75	F23	265
1972	5	2	0	F23	430
1972	5	2	75	F23	254
1972	6	2	0	F23	435
1972	6	2	75	F23	243
1972	7	2	0	F23	457
1972	7	2	75	F23	288
1972	8	2	0	F23	423
1972	8	2	75	F23	248
1972	9	2	0	F23	410
1972	9	2	75	F23	232
1972	10	2	0	F23	493
1972	10	2	75	F23	283
1972	11	2	0	F23	433
1972	11	2	75	F23	280
1972	12	2	0	F23	435
1972	12	2	75	F23	268
1972	1	1	0	F24	796
1972	1	1	75	F24	499
1972	2	1	0	F24	652
1972	2	1	75	F24	375
1972	3	1	0	F24	683
1972	3	1	75	F24	397
1972	4	1	0	F24	647
1972	4	1	75	F24	367
1972	5	1	0	F24	629
1972	5	1	75	F24	362
1972	6	1	0	F24	577
1972	6	1	75	F24	360
1972	7	1	0	F24	655
1972	7	1	75	F24	416
1972	8	1	0	F24	597
1972	8	1	75	F24	340
1972	9	1	0	F24	656
1972	9	1	75	F24	386
1972	10	1	0	F24	633
1972	10	1	75	F24	391
1972	11	1	0	F24	611
1972	11	1	75	F24	371
1972	12	1	0	F24	781
1972	12	1	75	F24	466
1972	1	2	0	F24	799
1972	1	2	75	F24	627
1972	2	2	0	F24	561
1972	2	2	75	F24	445
1972	3	2	0	F24	602
1972	3	2	75	F24	477
1972	4	2	0	F24	568
1972	4	2	75	F24	458
1972	5	2	0	F24	596
1972	5	2	75	F24	469
1972	6	2	0	F24	554
1972	6	2	75	F24	448
1972	7	2	0	F24	631
1972	7	2	75	F24	504
1972	8	2	0	F24	558
1972	8	2	75	F24	434
1972	9	2	0	F24	548
1972	9	2	75	F24	419
1972	10	2	0	F24	617
1972	10	2	75	F24	495
1972	11	2	0	F24	574
1972	11	2	75	F24	467
1972	12	2	0	F24	689
1972	12	2	75	F24	548
1973	1	1	0	F23	834
1973	1	1	75	F23	332
1973	2	1	0	F23	749
1973	2	1	75	F23	295
1973	3	1	0	F23	780
1973	3	1	75	F23	300
1973	4	1	0	F23	725
1973	4	1	75	F23	278
1973	5	1	0	F23	775
1973	5	1	75	F23	325
1973	6	1	0	F23	867
1973	6	1	75	F23	328
1973	7	1	0	F23	766
1973	7	1	75	F23	299
1973	8	1	0	F23	764
1973	8	1	75	F23	281
1973	9	1	0	F23	766
1973	9	1	75	F23	308
1973	10	1	0	F23	872
1973	10	1	75	F23	384
1973	11	1	0	F23	857
1973	11	1	75	F23	309
1973	12	1	0	F23	879
1973	12	1	75	F23	342
1973	1	2	0	F23	469
1973	1	2	75	F23	290
1973	2	2	0	F23	390
1973	2	2	75	F23	235
1973	3	2	0	F23	419
1973	3	2	75	F23	248
1973	4	2	0	F23	435
1973	4	2	75	F23	255
1973	5	2	0	F23	417
1973	5	2	75	F23	261
1973	6	2	0	F23	445
1973	6	2	75	F23	266
1973	7	2	0	F23	432
1973	7	2	75	F23	255
1973	8	2	0	F23	455
1973	8	2	75	F23	268
1973	9	2	0	F23	414
1973	9	2	75	F23	268
1973	10	2	0	F23	463
1973	10	2	75	F23	292
1973	11	2	0	F23	476
1973	11	2	75	F23	300
1973	12	2	0	F23	518
1973	12	2	75	F23	333
1973	1	1	0	F24	817
1973	1	1	75	F24	519
1973	2	1	0	F24	761
1973	2	1	75	F24	476
1973	3	1	0	F24	622
1973	3	1	75	F24	393
1973	4	1	0	F24	679
1973	4	1	75	F24	399
1973	5	1	0	F24	606
1973	5	1	75	F24	364
1973	6	1	0	F24	659
1973	6	1	75	F24	392
1973	7	1	0	F24	740
1973	7	1	75	F24	453
1973	8	1	0	F24	619
1973	8	1	75	F24	367
1973	9	1	0	F24	675
1973	9	1	75	F24	383
1973	10	1	0	F24	667
1973	10	1	75	F24	410
1973	11	1	0	F24	709
1973	11	1	75	F24	432
1973	12	1	0	F24	898
1973	12	1	75	F24	518
1973	1	2	0	F24	773
1973	1	2	75	F24	611
1973	2	2	0	F24	634
1973	2	2	75	F24	505
1973	3	2	0	F24	610
1973	3	2	75	F24	481
1973	4	2	0	F24	626
1973	4	2	75	F24	485
1973	5	2	0	F24	592
1973	5	2	75	F24	464
1973	6	2	0	F24	617
1973	6	2	75	F24	499
1973	7	2	0	F24	616
1973	7	2	75	F24	490
1973	8	2	0	F24	525
1973	8	2	75	F24	411
1973	9	2	0	F24	522
1973	9	2	75	F24	416
1973	10	2	0	F24	514
1973	10	2	75	F24	399
1973	11	2	0	F24	563
1973	11	2	75	F24	449
1973	12	2	0	F24	755
1973	12	2	75	F24	594
1974	1	1	0	F23	824
1974	1	1	75	F23	340
1974	2	1	0	F23	748
1974	2	1	75	F23	318
1974	3	1	0	F23	823
1974	3	1	75	F23	322
1974	4	1	0	F23	803
1974	4	1	75	F23	326
1974	5	1	0	F23	778
1974	5	1	75	F23	311
1974	6	1	0	F23	725
1974	6	1	75	F23	287
1974	7	1	0	F23	756
1974	7	1	75	F23	293
1974	8	1	0	F23	662
1974	8	1	75	F23	260
1974	9	1	0	F23	745
1974	9	1	75	F23	292
1974	10	1	0	F23	847
1974	10	1	75	F23	319
1974	11	1	0	F23	721
1974	11	1	75	F23	264
1974	12	1	0	F23	885
1974	12	1	75	F23	361
1974	1	2	0	F23	484
1974	1	2	75	F23	319
1974	2	2	0	F23	444
1974	2	2	75	F23	290
1974	3	2	0	F23	453
1974	3	2	75	F23	278
1974	4	2	0	F23	468
1974	4	2	75	F23	279
1974	5	2	0	F23	488
1974	5	2	75	F23	293
1974	6	2	0	F23	451
1974	6	2	75	F23	265
1974	7	2	0	F23	437
1974	7	2	75	F23	258
1974	8	2	0	F23	448
1974	8	2	75	F23	302
1974	9	2	0	F23	418
1974	9	2	75	F23	253
1974	10	2	0	F23	399
1974	10	2	75	F23	224
1974	11	2	0	F23	435
1974	11	2	75	F23	251
1974	12	2	0	F23	510
1974	12	2	75	F23	301
1974	1	1	0	F24	818
1974	1	1	75	F24	527
1974	2	1	0	F24	659
1974	2	1	75	F24	405
1974	3	1	0	F24	777
1974	3	1	75	F24	465
1974	4	1	0	F24	688
1974	4	1	75	F24	414
1974	5	1	0	F24	724
1974	5	1	75	F24	436
1974	6	1	0	F24	677
1974	6	1	75	F24	404
1974	7	1	0	F24	665
1974	7	1	75	F24	368
1974	8	1	0	F24	636
1974	8	1	75	F24	361
1974	9	1	0	F24	632
1974	9	1	75	F24	344
1974	10	1	0	F24	680
1974	10	1	75	F24	406
1974	11	1	0	F24	684
1974	11	1	75	F24	413
1974	12	1	0	F24	764
1974	12	1	75	F24	455
1974	1	2	0	F24	726
1974	1	2	75	F24	583
1974	2	2	0	F24	565
1974	2	2	75	F24	460
1974	3	2	0	F24	639
1974	3	2	75	F24	500
1974	4	2	0	F24	642
1974	4	2	75	F24	501
1974	5	2	0	F24	589
1974	5	2	75	F24	470
1974	6	2	0	F24	583
1974	6	2	75	F24	465
1974	7	2	0	F24	518
1974	7	2	75	F24	413
1974	8	2	0	F24	546
1974	8	2	75	F24	427
1974	9	2	0	F24	515
1974	9	2	75	F24	429
1974	10	2	0	F24	587
1974	10	2	75	F24	461
1974	11	2	0	F24	582
1974	11	2	75	F24	469
1974	12	2	0	F24	646
1974	12	2	75	F24	514
1975	1	1	0	F23	822
1975	1	1	75	F23	327
1975	2	1	0	F23	825
1975	2	1	75	F23	339
1975	3	1	0	F23	800
1975	3	1	75	F23	340
1975	4	1	0	F23	787
1975	4	1	75	F23	299
1975	5	1	0	F23	747
1975	5	1	75	F23	289
1975	6	1	0	F23	788
1975	6	1	75	F23	309
1975	7	1	0	F23	786
1975	7	1	75	F23	327
1975	8	1	0	F23	722
1975	8	1	75	F23	305
1975	9	1	0	F23	703
1975	9	1	75	F23	293
1975	10	1	0	F23	815
1975	10	1	75	F23	325
1975	11	1	0	F23	826
1975	11	1	75	F23	354
1975	12	1	0	F23	837
1975	12	1	75	F23	297
1975	1	2	0	F23	495
1975	1	2	75	F23	287
1975	2	2	0	F23	463
1975	2	2	75	F23	288
1975	3	2	0	F23	510
1975	3	2	75	F23	311
1975	4	2	0	F23	480
1975	4	2	75	F23	278
1975	5	2	0	F23	455
1975	5	2	75	F23	300
1975	6	2	0	F23	506
1975	6	2	75	F23	300
1975	7	2	0	F23	439
1975	7	2	75	F23	280
1975	8	2	0	F23	470
1975	8	2	75	F23	298
1975	9	2	0	F23	382
1975	9	2	75	F23	240
1975	10	2	0	F23	465
1975	10	2	75	F23	285
1975	11	2	0	F23	434
1975	11	2	75	F23	266
1975	12	2	0	F23	473
1975	12	2	75	F23	308
1975	1	1	0	F24	785
1975	1	1	75	F24	472
1975	2	1	0	F24	844
1975	2	1	75	F24	536
1975	3	1	0	F24	795
1975	3	1	75	F24	493
1975	4	1	0	F24	668
1975	4	1	75	F24	396
1975	5	1	0	F24	598
1975	5	1	75	F24	332
1975	6	1	0	F24	676
1975	6	1	75	F24	403
1975	7	1	0	F24	653
1975	7	1	75	F24	370
1975	8	1	0	F24	744
1975	8	1	75	F24	459
1975	9	1	0	F24	638
1975	9	1	75	F24	364
1975	10	1	0	F24	677
1975	10	1	75	F24	407
1975	11	1	0	F24	664
1975	11	1	75	F24	386
1975	12	1	0	F24	745
1975	12	1	75	F24	428
1975	1	2	0	F24	742
1975	1	2	75	F24	601
1975	2	2	0	F24	729
1975	2	2	75	F24	587
1975	3	2	0	F24	727
1975	3	2	75	F24	576
1975	4	2	0	F24	613
1975	4	2	75	F24	507
1975	5	2	0	F24	565
1975	5	2	75	F24	431
1975	6	2	0	F24	572
1975	6	2	75	F24	455
1975	7	2	0	F24	556
1975	7	2	75	F24	453
1975	8	2	0	F24	635
1975	8	2	75	F24	527
1975	9	2	0	F24	535
1975	9	2	75	F24	415
1975	10	2	0	F24	531
1975	10	2	75	F24	423
1975	11	2	0	F24	550
1975	11	2	75	F24	452
1975	12	2	0	F24	698
1975	12	2	75	F24	565
1976	1	1	0	F23	930
1976	1	1	75	F23	373
1976	2	1	0	F23	843
1976	2	1	75	F23	362
1976	3	1	0	F23	898
1976	3	1	75	F23	409
1976	4	1	0	F23	816
1976	4	1	75	F23	323
1976	5	1	0	F23	848
1976	5	1	75	F23	336
1976	6	1	0	F23	818
1976	6	1	75	F23	307
1976	7	1	0	F23	790
1976	7	1	75	F23	307
1976	8	1	0	F23	737
1976	8	1	75	F23	288
1976	9	1	0	F23	768
1976	9	1	75	F23	296
1976	10	1	0	F23	847
1976	10	1	75	F23	328
1976	11	1	0	F23	871
1976	11	1	75	F23	352
1976	12	1	0	F23	909
1976	12	1	75	F23	337
1976	1	2	0	F23	501
1976	1	2	75	F23	332
1976	2	2	0	F23	528
1976	2	2	75	F23	357
1976	3	2	0	F23	577
1976	3	2	75	F23	392
1976	4	2	0	F23	457
1976	4	2	75	F23	294
1976	5	2	0	F23	456
1976	5	2	75	F23	300
1976	6	2	0	F23	458
1976	6	2	75	F23	272
1976	7	2	0	F23	437
1976	7	2	75	F23	285
1976	8	2	0	F23	450
1976	8	2	75	F23	275
1976	9	2	0	F23	442
1976	9	2	75	F23	280
1976	10	2	0	F23	464
1976	10	2	75	F23	299
1976	11	2	0	F23	482
1976	11	2	75	F23	301
1976	12	2	0	F23	536
1976	12	2	75	F23	317
1976	1	1	0	F24	768
1976	1	1	75	F24	475
1976	2	1	0	F24	817
1976	2	1	75	F24	506
1976	3	1	0	F24	986
1976	3	1	75	F24	609
1976	4	1	0	F24	706
1976	4	1	75	F24	436
1976	5	1	0	F24	639
1976	5	1	75	F24	378
1976	6	1	0	F24	636
1976	6	1	75	F24	356
1976	7	1	0	F24	642
1976	7	1	75	F24	371
1976	8	1	0	F24	701
1976	8	1	75	F24	401
1976	9	1	0	F24	617
1976	9	1	75	F24	346
1976	10	1	0	F24	656
1976	10	1	75	F24	391
1976	11	1	0	F24	609
1976	11	1	75	F24	348
1976	12	1	0	F24	773
1976	12	1	75	F24	463
1976	1	2	0	F24	634
1976	1	2	75	F24	508
1976	2	2	0	F24	715
1976	2	2	75	F24	562
1976	3	2	0	F24	868
1976	3	2	75	F24	732
1976	4	2	0	F24	689
1976	4	2	75	F24	553
1976	5	2	0	F24	574
1976	5	2	75	F24	470
1976	6	2	0	F24	596
1976	6	2	75	F24	465
1976	7	2	0	F24	560
1976	7	2	75	F24	452
1976	8	2	0	F24	516
1976	8	2	75	F24	423
1976	9	2	0	F24	534
1976	9	2	75	F24	419
1976	10	2	0	F24	533
1976	10	2	75	F24	437
1976	11	2	0	F24	516
1976	11	2	75	F24	418
1976	12	2	0	F24	611
1976	12	2	75	F24	492
1977	1	1	0	F23	884
1977	1	1	75	F23	363
1977	2	1	0	F23	749
1977	2	1	75	F23	319
1977	3	1	0	F23	858
1977	3	1	75	F23	337
1977	4	1	0	F23	831
1977	4	1	75	F23	346
1977	5	1	0	F23	833
1977	5	1	75	F23	337
1977	6	1	0	F23	757
1977	6	1	75	F23	304
1977	7	1	0	F23	824
1977	7	1	75	F23	296
1977	8	1	0	F23	784
1977	8	1	75	F23	308
1977	9	1	0	F23	792
1977	9	1	75	F23	342
1977	10	1	0	F23	862
1977	10	1	75	F23	346
1977	11	1	0	F23	860
1977	11	1	75	F23	349
1977	12	1	0	F23	923
1977	12	1	75	F23	379
1977	1	2	0	F23	514
1977	1	2	75	F23	344
1977	2	2	0	F23	408
1977	2	2	75	F23	264
1977	3	2	0	F23	459
1977	3	2	75	F23	287
1977	4	2	0	F23	490
1977	4	2	75	F23	323
1977	5	2	0	F23	534
1977	5	2	75	F23	341
1977	6	2	0	F23	474
1977	6	2	75	F23	298
1977	7	2	0	F23	475
1977	7	2	75	F23	304
1977	8	2	0	F23	424
1977	8	2	75	F23	267
1977	9	2	0	F23	460
1977	9	2	75	F23	295
1977	10	2	0	F23	458
1977	10	2	75	F23	303
1977	11	2	0	F23	489
1977	11	2	75	F23	316
1977	12	2	0	F23	566
1977	12	2	75	F23	364
1977	1	1	0	F24	809
1977	1	1	75	F24	484
1977	2	1	0	F24	656
1977	2	1	75	F24	408
1977	3	1	0	F24	704
1977	3	1	75	F24	433
1977	4	1	0	F24	696
1977	4	1	75	F24	426
1977	5	1	0	F24	696
1977	5	1	75	F24	393
1977	6	1	0	F24	664
1977	6	1	75	F24	380
1977	7	1	0	F24	654
1977	7	1	75	F24	380
1977	8	1	0	F24	641
1977	8	1	75	F24	356
1977	9	1	0	F24	589
1977	9	1	75	F24	345
1977	10	1	0	F24	674
1977	10	1	75	F24	396
1977	11	1	0	F24	679
1977	11	1	75	F24	397
1977	12	1	0	F24	842
1977	12	1	75	F24	513
1977	1	2	0	F24	692
1977	1	2	75	F24	573
1977	2	2	0	F24	584
1977	2	2	75	F24	466
1977	3	2	0	F24	632
1977	3	2	75	F24	529
1977	4	2	0	F24	625
1977	4	2	75	F24	502
1977	5	2	0	F24	612
1977	5	2	75	F24	499
1977	6	2	0	F24	520
1977	6	2	75	F24	428
1977	7	2	0	F24	536
1977	7	2	75	F24	415
1977	8	2	0	F24	506
1977	8	2	75	F24	398
1977	9	2	0	F24	568
1977	9	2	75	F24	450
1977	10	2	0	F24	609
1977	10	2	75	F24	513
1977	11	2	0	F24	546
1977	11	2	75	F24	457
1977	12	2	0	F24	682
1977	12	2	75	F24	577
1978	1	1	0	F23	853
1978	1	1	75	F23	351
1978	2	1	0	F23	876
1978	2	1	75	F23	375
1978	3	1	0	F23	872
1978	3	1	75	F23	349
1978	4	1	0	F23	828
1978	4	1	75	F23	320
1978	5	1	0	F23	926
1978	5	1	75	F23	374
1978	6	1	0	F23	770
1978	6	1	75	F23	307
1978	7	1	0	F23	872
1978	7	1	75	F23	343
1978	8	1	0	F23	809
1978	8	1	75	F23	314
1978	9	1	0	F23	883
1978	9	1	75	F23	355
1978	10	1	0	F23	844
1978	10	1	75	F23	339
1978	11	1	0	F23	876
1978	11	1	75	F23	384
1978	12	1	0	F23	1023
1978	12	1	75	F23	445
1978	1	2	0	F23	568
1978	1	2	75	F23	384
1978	2	2	0	F23	515
1978	2	2	75	F23	329
1978	3	2	0	F23	532
1978	3	2	75	F23	365
1978	4	2	0	F23	483
1978	4	2	75	F23	303
1978	5	2	0	F23	535
1978	5	2	75	F23	334
1978	6	2	0	F23	514
1978	6	2	75	F23	333
1978	7	2	0	F23	494
1978	7	2	75	F23	300
1978	8	2	0	F23	476
1978	8	2	75	F23	308
1978	9	2	0	F23	497
1978	9	2	75	F23	338
1978	10	2	0	F23	445
1978	10	2	75	F23	279
1978	11	2	0	F23	510
1978	11	2	75	F23	335
1978	12	2	0	F23	559
1978	12	2	75	F23	354
1978	1	1	0	F24	783
1978	1	1	75	F24	491
1978	2	1	0	F24	760
1978	2	1	75	F24	441
1978	3	1	0	F24	770
1978	3	1	75	F24	492
1978	4	1	0	F24	616
1978	4	1	75	F24	351
1978	5	1	0	F24	672
1978	5	1	75	F24	386
1978	6	1	0	F24	642
1978	6	1	75	F24	366
1978	7	1	0	F24	668
1978	7	1	75	F24	404
1978	8	1	0	F24	659
1978	8	1	75	F24	359
1978	9	1	0	F24	693
1978	9	1	75	F24	388
1978	10	1	0	F24	703
1978	10	1	75	F24	412
1978	11	1	0	F24	692
1978	11	1	75	F24	402
1978	12	1	0	F24	775
1978	12	1	75	F24	458
1978	1	2	0	F24	666
1978	1	2	75	F24	532
1978	2	2	0	F24	633
1978	2	2	75	F24	535
1978	3	2	0	F24	678
1978	3	2	75	F24	551
1978	4	2	0	F24	552
1978	4	2	75	F24	455
1978	5	2	0	F24	606
1978	5	2	75	F24	514
1978	6	2	0	F24	524
1978	6	2	75	F24	421
1978	7	2	0	F24	549
1978	7	2	75	F24	433
1978	8	2	0	F24	559
1978	8	2	75	F24	448
1978	9	2	0	F24	536
1978	9	2	75	F24	459
1978	10	2	0	F24	542
1978	10	2	75	F24	441
1978	11	2	0	F24	581
1978	11	2	75	F24	463
1978	12	2	0	F24	664
1978	12	2	75	F24	533
1979	1	1	0	F23	1065
1979	1	1	75	F23	472
1979	2	1	0	F23	860
1979	2	1	75	F23	375
1979	3	1	0	F23	957
1979	3	1	75	F23	428
1979	4	1	0	F23	924
1979	4	1	75	F23	384
1979	5	1	0	F23	959
1979	5	1	75	F23	397
1979	6	1	0	F23	819
1979	6	1	75	F23	347
1979	7	1	0	F23	833
1979	7	1	75	F23	356
1979	8	1	0	F23	863
1979	8	1	75	F23	368
1979	9	1	0	F23	843
1979	9	1	75	F23	364
1979	10	1	0	F23	938
1979	10	1	75	F23	389
1979	11	1	0	F23	926
1979	11	1	75	F23	405
1979	12	1	0	F23	1029
1979	12	1	75	F23	421
1979	1	2	0	F23	576
1979	1	2	75	F23	397
1979	2	2	0	F23	510
1979	2	2	75	F23	360
1979	3	2	0	F23	547
1979	3	2	75	F23	370
1979	4	2	0	F23	584
1979	4	2	75	F23	378
1979	5	2	0	F23	560
1979	5	2	75	F23	368
1979	6	2	0	F23	458
1979	6	2	75	F23	301
1979	7	2	0	F23	520
1979	7	2	75	F23	322
