ctry,yr,li,age,sex,ca1,ca2,rat
4290,1979,8,11,2,4,141,0.02837
4290,1979,8,12,1,11,484,0.02273
4290,1979,8,12,2,1,227,0.00441
4290,1979,8,13,1,37,566,0.06537
4290,1979,8,13,2,4,248,0.01613
4290,1979,8,14,1,91,629,0.14467
4290,1979,8,14,2,15,363,0.04132
4290,1979,8,15,1,243,983,0.24720
4290,1979,8,15,2,35,485,0.07216
4290,1979,8,16,1,524,1654,0.31681
4290,1979,8,16,2,91,898,0.10134
4290,1979,8,17,1,1069,2868,0.37273
4290,1979,8,17,2,214,1503,0.14238
4290,1979,8,18,1,1625,3920,0.41454
4290,1979,8,18,2,419,2003,0.20919
4290,1979,8,19,1,2701,6119,0.44141
4290,1979,8,19,2,918,3322,0.27634
4290,1979,8,20,1,3534,8037,0.43972
4290,1979,8,20,2,1721,5075,0.33911
4290,1979,8,21,1,3730,8691,0.42918
4290,1979,8,21,2,2755,7197,0.38280
4290,1979,8,22,1,3011,7413,0.40618
4290,1979,8,22,2,3122,8112,0.38486
4290,1979,8,23,1,2836,7051,0.40221
4290,1979,8,23,2,4304,10848,0.39676
4290,1980,8,1,1,8475,49821,0.17011
4290,1980,8,1,2,7388,41974,0.17601
4290,1980,8,2,1,0,401,0.00000
4290,1980,8,2,2,0,269,0.00000
4290,1980,8,3,1,0,27,0.00000
4290,1980,8,3,2,0,27,0.00000
4290,1980,8,4,1,0,14,0.00000
4290,1980,8,4,2,0,13,0.00000
4290,1980,8,5,1,0,17,0.00000
4290,1980,8,5,2,0,12,0.00000
4290,1980,8,6,1,0,17,0.00000
4290,1980,8,6,2,0,14,0.00000
4290,1980,8,7,1,0,72,0.00000
4290,1980,8,7,2,0,44,0.00000
4290,1980,8,8,1,0,68,0.00000
4290,1980,8,8,2,0,56,0.00000
4290,1980,8,9,1,1,184,0.00543
4290,1980,8,9,2,0,79,0.00000
4290,1980,8,10,1,1,283,0.00353
4290,1980,8,10,2,0,103,0.00000
4290,1980,8,11,1,2,370,0.00541
4290,1980,8,11,2,1,138,0.00725
4290,1980,8,12,1,14,451,0.03104
4290,1980,8,12,2,5,212,0.02358
4290,1980,8,13,1,31,548,0.05657
4290,1980,8,13,2,10,277,0.03610
4290,1980,8,14,1,96,660,0.14545
4290,1980,8,14,2,16,387,0.04134
4290,1980,8,15,1,205,972,0.21091
4290,1980,8,15,2,33,506,0.06522
4290,1980,8,16,1,505,1552,0.32539
4290,1980,8,16,2,73,822,0.08881
4290,1980,8,17,1,1033,2692,0.38373
4290,1980,8,17,2,199,1451,0.13715
4290,1980,8,18,1,1728,4088,0.42270
4290,1980,8,18,2,405,2090,0.19378
4290,1980,8,19,1,2727,5977,0.45625
4290,1980,8,19,2,925,3277,0.28227
4290,1980,8,20,1,3461,8021,0.43149
4290,1980,8,20,2,1727,5147,0.33554
4290,1980,8,21,1,3542,8550,0.41427
4290,1980,8,21,2,2686,7281,0.36891
4290,1980,8,22,1,3049,7571,0.40272
4290,1980,8,22,2,3242,8352,0.38817
4290,1980,8,23,1,3006,7286,0.41257
4290,1980,8,23,2,4593,11417,0.40229
4290,1981,8,1,1,7830,49726,0.15746
4290,1981,8,1,2,6794,42304,0.16060
4290,1981,8,2,1,0,355,0.00000
4290,1981,8,2,2,0,298,0.00000
4290,1981,8,3,1,0,19,0.00000
4290,1981,8,3,2,0,21,0.00000
4290,1981,8,4,1,0,16,0.00000
4290,1981,8,4,2,0,5,0.00000
4290,1981,8,5,1,0,15,0.00000
4290,1981,8,5,2,0,7,0.00000
4290,1981,8,6,1,0,12,0.00000
4290,1981,8,6,2,0,6,0.00000
4290,1981,8,7,1,0,66,0.00000
4290,1981,8,7,2,0,36,0.00000
4290,1981,8,8,1,0,73,0.00000
4290,1981,8,8,2,0,41,0.00000
4290,1981,8,9,1,0,197,0.00000
4290,1981,8,9,2,0,93,0.00000
4290,1981,8,10,1,0,282,0.00000
4290,1981,8,10,2,0,89,0.00000
4290,1981,8,11,1,3,304,0.00987
4290,1981,8,11,2,1,122,0.00820
4290,1981,8,12,1,10,407,0.02457
4290,1981,8,12,2,1,184,0.00543
4290,1981,8,13,1,44,539,0.08163
4290,1981,8,13,2,8,267,0.02996
4290,1981,8,14,1,103,640,0.16094
4290,1981,8,14,2,11,299,0.03679
4290,1981,8,15,1,239,897,0.26644
4290,1981,8,15,2,35,524,0.06679
4290,1981,8,16,1,495,1525,0.32459
4290,1981,8,16,2,68,731,0.09302
4290,1981,8,17,1,1030,2548,0.40424
4290,1981,8,17,2,189,1339,0.14115
4290,1981,8,18,1,1682,4034,0.41696
4290,1981,8,18,2,434,2102,0.20647
4290,1981,8,19,1,2700,6000,0.45000
4290,1981,8,19,2,871,3169,0.27485
4290,1981,8,20,1,3456,8012,0.43135
4290,1981,8,20,2,1735,5341,0.32485
4290,1981,8,21,1,3608,8721,0.41371
4290,1981,8,21,2,2589,7128,0.36322
4290,1981,8,22,1,3131,7703,0.40647
4290,1981,8,22,2,3117,8495,0.36692
4290,1981,8,23,1,2868,7361,0.38962
4290,1981,8,23,2,4512,12007,0.37578
4290,1982,8,1,1,7323,49013,0.14941
4290,1982,8,1,2,6426,41653,0.15427
4290,1982,8,2,1,0,339,0.00000
4290,1982,8,2,2,0,294,0.00000
4290,1982,8,3,1,0,22,0.00000
4290,1982,8,3,2,0,19,0.00000
4290,1982,8,4,1,0,17,0.00000
4290,1982,8,4,2,0,10,0.00000
4290,1982,8,5,1,0,15,0.00000
4290,1982,8,5,2,0,13,0.00000
4290,1982,8,6,1,0,18,0.00000
4290,1982,8,6,2,0,12,0.00000
4290,1982,8,7,1,0,52,0.00000
4290,1982,8,7,2,0,39,0.00000
4290,1982,8,8,1,0,41,0.00000
4290,1982,8,8,2,0,39,0.00000
4290,1982,8,9,1,0,182,0.00000
4290,1982,8,9,2,0,80,0.00000
4290,1982,8,10,1,0,231,0.00000
4290,1982,8,10,2,0,90,0.00000
4290,1982,8,11,1,2,321,0.00623
4290,1982,8,11,2,0,120,0.00000
4290,1982,8,12,1,11,392,0.02806
4290,1982,8,12,2,2,179,0.01117
4290,1982,8,13,1,41,596,0.06879
4290,1982,8,13,2,9,294,0.03061
4290,1982,8,14,1,102,633,0.16114
4290,1982,8,14,2,12,326,0.03681
4290,1982,8,15,1,216,884,0.24434
4290,1982,8,15,2,31,472,0.06568
4290,1982,8,16,1,450,1384,0.32514
4290,1982,8,16,2,68,771,0.08820
4290,1982,8,17,1,943,2458,0.38365
4290,1982,8,17,2,169,1306,0.12940
4290,1982,8,18,1,1620,4048,0.40020
4290,1982,8,18,2,397,2036,0.19499
4290,1982,8,19,1,2475,5745,0.43081
4290,1982,8,19,2,836,3180,0.26289
4290,1982,8,20,1,3390,7896,0.42933
4290,1982,8,20,2,1669,5053,0.33030
4290,1982,8,21,1,3527,8674,0.40662
4290,1982,8,21,2,2446,7082,0.34538
4290,1982,8,22,1,3034,7756,0.39118
4290,1982,8,22,2,3000,8399,0.35719
4290,1982,8,23,1,2831,7309,0.38733
4290,1982,8,23,2,4387,11839,0.37055
4290,1983,8,1,1,7204,48984,0.14707
4290,1983,8,1,2,6300,41799,0.15072
4290,1983,8,2,1,0,332,0.00000
4290,1983,8,2,2,0,313,0.00000
4290,1983,8,3,1,0,17,0.00000
4290,1983,8,3,2,0,16,0.00000
4290,1983,8,4,1,0,16,0.00000
4290,1983,8,4,2,0,10,0.00000
4290,1983,8,5,1,0,14,0.00000
4290,1983,8,5,2,0,8,0.00000
4290,1983,8,6,1,0,12,0.00000
4290,1983,8,6,2,0,7,0.00000
4290,1983,8,7,1,0,62,0.00000
4290,1983,8,7,2,0,30,0.00000
4290,1983,8,8,1,0,54,0.00000
4290,1983,8,8,2,0,31,0.00000
4290,1983,8,9,1,0,206,0.00000
4290,1983,8,9,2,0,87,0.00000
4290,1983,8,10,1,3,268,0.01119
4290,1983,8,10,2,0,93,0.00000
4290,1983,8,11,1,4,310,0.01290
4290,1983,8,11,2,1,131,0.00763
4290,1983,8,12,1,11,349,0.03152
4290,1983,8,12,2,2,179,0.01117
4290,1983,8,13,1,33,518,0.06371
4290,1983,8,13,2,10,272,0.03676
4290,1983,8,14,1,92,660,0.13939
4290,1983,8,14,2,11,341,0.03226
4290,1983,8,15,1,192,822,0.23358
4290,1983,8,15,2,37,478,0.07741
4290,1983,8,16,1,425,1400,0.30357
4290,1983,8,16,2,79,782,0.10102
4290,1983,8,17,1,838,2287,0.36642
4290,1983,8,17,2,148,1125,0.13156
4290,1983,8,18,1,1625,3969,0.40942
4290,1983,8,18,2,393,1977,0.19879
4290,1983,8,19,1,2368,5529,0.42829
4290,1983,8,19,2,843,3025,0.27868
4290,1983,8,20,1,3237,7832,0.41330
4290,1983,8,20,2,1514,4881,0.31018
4290,1983,8,21,1,3447,8766,0.39322
4290,1983,8,21,2,2324,7042,0.33002
4290,1983,8,22,1,2922,7837,0.37285
4290,1983,8,22,2,3037,8523,0.35633
4290,1983,8,23,1,2856,7724,0.36976
4290,1983,8,23,2,4423,12448,0.35532
4290,1984,8,1,1,7150,48496,0.14743
4290,1984,8,1,2,6175,41971,0.14713
4290,1984,8,2,1,0,350,0.00000
4290,1984,8,2,2,0,251,0.00000
4290,1984,8,3,1,0,19,0.00000
4290,1984,8,3,2,0,20,0.00000
4290,1984,8,4,1,0,8,0.00000
4290,1984,8,4,2,0,7,0.00000
4290,1984,8,5,1,0,9,0.00000
4290,1984,8,5,2,0,13,0.00000
4290,1984,8,6,1,0,8,0.00000
4290,1984,8,6,2,0,3,0.00000
4290,1984,8,7,1,0,48,0.00000
4290,1984,8,7,2,0,30,0.00000
4290,1984,8,8,1,0,59,0.00000
4290,1984,8,8,2,0,42,0.00000
4290,1984,8,9,1,0,191,0.00000
4290,1984,8,9,2,0,67,0.00000
4290,1984,8,10,1,0,279,0.00000
4290,1984,8,10,2,0,89,0.00000
4290,1984,8,11,1,2,311,0.00643
4290,1984,8,11,2,2,128,0.01562
4290,1984,8,12,1,15,363,0.04132
4290,1984,8,12,2,4,181,0.02210
4290,1984,8,13,1,43,556,0.07734
4290,1984,8,13,2,7,261,0.02682
4290,1984,8,14,1,93,674,0.13798
4290,1984,8,14,2,16,374,0.04278
4290,1984,8,15,1,186,825,0.22545
4290,1984,8,15,2,27,448,0.06027
4290,1984,8,16,1,379,1296,0.29244
4290,1984,8,16,2,55,690,0.07971
4290,1984,8,17,1,795,2215,0.35892
4290,1984,8,17,2,159,1181,0.13463
4290,1984,8,18,1,1580,3896,0.40554
4290,1984,8,18,2,403,2087,0.19310
4290,1984,8,19,1,2249,5338,0.42132
4290,1984,8,19,2,731,2796,0.26144
4290,1984,8,20,1,3129,7604,0.41149
4290,1984,8,20,2,1480,4792,0.30885
4290,1984,8,21,1,3667,9074,0.40412
4290,1984,8,21,2,2406,7189,0.33468
4290,1984,8,22,1,2829,7837,0.36098
4290,1984,8,22,2,2930,8589,0.34113
4290,1984,8,23,1,2789,7536,0.37009
4290,1984,8,23,2,4373,12733,0.34344
4290,1985,8,1,1,7415,50034,0.14820
4290,1985,8,1,2,6432,43979,0.14625
4290,1985,8,2,1,0,364,0.00000
4290,1985,8,2,2,0,300,0.00000
4290,1985,8,3,1,0,21,0.00000
4290,1985,8,3,2,0,23,0.00000
4290,1985,8,4,1,0,13,0.00000
4290,1985,8,4,2,0,14,0.00000
4290,1985,8,5,1,0,17,0.00000
4290,1985,8,5,2,0,6,0.00000
4290,1985,8,6,1,0,7,0.00000
4290,1985,8,6,2,0,9,0.00000
4290,1985,8,7,1,0,49,0.00000
4290,1985,8,7,2,0,25,0.00000
4290,1985,8,8,1,0,49,0.00000
4290,1985,8,8,2,1,41,0.02439
4290,1985,8,9,1,0,185,0.00000
4290,1985,8,9,2,0,88,0.00000
4290,1985,8,10,1,0,270,0.00000
4290,1985,8,10,2,0,93,0.00000
4290,1985,8,11,1,4,266,0.01504
4290,1985,8,11,2,2,119,0.01681
4290,1985,8,12,1,14,355,0.03944
4290,1985,8,12,2,8,192,0.04167
4290,1985,8,13,1,51,511,0.09980
4290,1985,8,13,2,11,298,0.03691
4290,1985,8,14,1,85,681,0.12482
4290,1985,8,14,2,11,358,0.03073
4290,1985,8,15,1,188,864,0.21759
4290,1985,8,15,2,21,435,0.04828
4290,1985,8,16,1,420,1274,0.32967
4290,1985,8,16,2,58,711,0.08158
4290,1985,8,17,1,800,2201,0.36347
4290,1985,8,17,2,162,1165,0.13906
4290,1985,8,18,1,1513,3825,0.39556
4290,1985,8,18,2,351,1957,0.17936
4290,1985,8,19,1,2288,5547,0.41248
4290,1985,8,19,2,773,2986,0.25887
4290,1985,8,20,1,3211,7716,0.41615
4290,1985,8,20,2,1409,4787,0.29434
4290,1985,8,21,1,3574,9240,0.38680
4290,1985,8,21,2,2500,7519,0.33249
4290,1985,8,22,1,3061,8342,0.36694
4290,1985,8,22,2,3017,8953,0.33698
4290,1985,8,23,1,2983,8237,0.36215
4290,1985,8,23,2,4673,13900,0.33619
4290,1986,8,1,1,7012,49535,0.14156
4290,1986,8,1,2,6276,43733,0.14351
4290,1986,8,2,1,0,344,0.00000
4290,1986,8,2,2,0,257,0.00000
4290,1986,8,3,1,0,28,0.00000
4290,1986,8,3,2,0,27,0.00000
4290,1986,8,4,1,0,12,0.00000
4290,1986,8,4,2,0,12,0.00000
4290,1986,8,5,1,0,13,0.00000
4290,1986,8,5,2,0,8,0.00000
4290,1986,8,6,1,0,6,0.00000
4290,1986,8,6,2,0,16,0.00000
4290,1986,8,7,1,0,46,0.00000
4290,1986,8,7,2,0,28,0.00000
4290,1986,8,8,1,0,77,0.00000
4290,1986,8,8,2,0,34,0.00000
4290,1986,8,9,1,1,185,0.00541
4290,1986,8,9,2,0,68,0.00000
4290,1986,8,10,1,0,300,0.00000
4290,1986,8,10,2,0,95,0.00000
4290,1986,8,11,1,4,289,0.01384
4290,1986,8,11,2,1,124,0.00806
4290,1986,8,12,1,9,340,0.02647
4290,1986,8,12,2,2,153,0.01307
4290,1986,8,13,1,52,543,0.09576
4290,1986,8,13,2,7,277,0.02527
4290,1986,8,14,1,108,708,0.15254
4290,1986,8,14,2,13,367,0.03542
4290,1986,8,15,1,176,895,0.19665
4290,1986,8,15,2,26,531,0.04896
4290,1986,8,16,1,375,1225,0.30612
4290,1986,8,16,2,50,694,0.07205
4290,1986,8,17,1,744,2100,0.35429
4290,1986,8,17,2,116,1050,0.11048
4290,1986,8,18,1,1422,3479,0.40874
4290,1986,8,18,2,379,1873,0.20235
4290,1986,8,19,1,2258,5551,0.40677
4290,1986,8,19,2,785,3036,0.25856
4290,1986,8,20,1,3096,7631,0.40571
4290,1986,8,20,2,1466,4669,0.31399
4290,1986,8,21,1,3517,9224,0.38129
4290,1986,8,21,2,2361,7121,0.33155
4290,1986,8,22,1,3020,8338,0.36220
4290,1986,8,22,2,3074,9083,0.33843
4290,1986,8,23,1,2940,8201,0.35849
4290,1986,8,23,2,4772,14210,0.33582
4290,1987,9,1,1,6066,49342,0.12294
4290,1987,9,1,2,5012,43973,0.11398
4290,1987,9,2,1,0,358,0.00000
4290,1987,9,2,2,0,283,0.00000
4290,1987,9,3,1,0,23,0.00000
4290,1987,9,3,2,0,20,0.00000
4290,1987,9,4,1,0,19,0.00000
4290,1987,9,4,2,0,13,0.00000
4290,1987,9,5,1,0,10,0.00000
4290,1987,9,5,2,0,15,0.00000
4290,1987,9,6,1,0,9,0.00000
4290,1987,9,6,2,0,9,0.00000
4290,1987,9,7,1,0,39,0.00000
4290,1987,9,7,2,0,26,0.00000
4290,1987,9,8,1,0,60,0.00000
4290,1987,9,8,2,0,30,0.00000
4290,1987,9,9,1,0,192,0.00000
4290,1987,9,9,2,0,80,0.00000
4290,1987,9,10,1,0,294,0.00000
4290,1987,9,10,2,0,96,0.00000
4290,1987,9,11,1,1,313,0.00319
4290,1987,9,11,2,0,116,0.00000
4290,1987,9,12,1,4,356,0.01124
4290,1987,9,12,2,1,170,0.00588
4290,1987,9,13,1,13,480,0.02708
4290,1987,9,13,2,0,253,0.00000
4290,1987,9,14,1,36,699,0.05150
4290,1987,9,14,2,3,407,0.00737
4290,1987,9,15,1,73,915,0.07978
4290,1987,9,15,2,9,499,0.01804
4290,1987,9,16,1,119,1281,0.09290
4290,1987,9,16,2,19,693,0.02742
4290,1987,9,17,1,235,2057,0.11424
4290,1987,9,17,2,39,1055,0.03697
4290,1987,9,18,1,390,3330,0.11712
4290,1987,9,18,2,115,1867,0.06160
4290,1987,9,19,1,651,5320,0.12237
4290,1987,9,19,2,183,2954,0.06195
4290,1987,9,20,1,916,7413,0.12357
4290,1987,9,20,2,408,4661,0.08753
4290,1987,9,21,1,1110,9244,0.12008
4290,1987,9,21,2,695,7156,0.09712
4290,1987,9,22,1,1138,8387,0.13569
4290,1987,9,22,2,1149,9036,0.12716
4290,1987,9,23,1,1380,8543,0.16154
4290,1987,9,23,2,2391,14534,0.16451
4290,1988,9,1,1,6166,50427,0.12228
4290,1988,9,1,2,5112,46329,0.11034
4290,1988,9,2,1,0,380,0.00000
4290,1988,9,2,2,0,272,0.00000
4290,1988,9,3,1,0,27,0.00000
4290,1988,9,3,2,0,26,0.00000
4290,1988,9,4,1,0,13,0.00000
4290,1988,9,4,2,0,15,0.00000
4290,1988,9,5,1,0,13,0.00000
4290,1988,9,5,2,0,7,0.00000
4290,1988,9,6,1,0,10,0.00000
4290,1988,9,6,2,0,3,0.00000
4290,1988,9,7,1,0,41,0.00000
4290,1988,9,7,2,0,29,0.00000
4290,1988,9,8,1,0,63,0.00000
4290,1988,9,8,2,0,31,0.00000
4290,1988,9,9,1,0,183,0.00000
4290,1988,9,9,2,0,77,0.00000
4290,1988,9,10,1,0,308,0.00000
4290,1988,9,10,2,0,119,0.00000
4290,1988,9,11,1,1,291,0.00344
4290,1988,9,11,2,0,132,0.00000
4290,1988,9,12,1,3,378,0.00794
4290,1988,9,12,2,1,153,0.00654
4290,1988,9,13,1,11,497,0.02213
4290,1988,9,13,2,0,264,0.00000
4290,1988,9,14,1,37,780,0.04744
4290,1988,9,14,2,6,457,0.01313
4290,1988,9,15,1,59,908,0.06498
4290,1988,9,15,2,12,587,0.02044
4290,1988,9,16,1,111,1230,0.09024
4290,1988,9,16,2,20,667,0.02999
4290,1988,9,17,1,218,1933,0.11278
4290,1988,9,17,2,50,1054,0.04744
4290,1988,9,18,1,419,3393,0.12349
4290,1988,9,18,2,100,1790,0.05587
4290,1988,9,19,1,681,5473,0.12443
4290,1988,9,19,2,203,3118,0.06511
4290,1988,9,20,1,817,7187,0.11368
4290,1988,9,20,2,343,4684,0.07323
4290,1988,9,21,1,1204,9374,0.12844
4290,1988,9,21,2,773,7346,0.10523
4290,1988,9,22,1,1174,8941,0.13131
4290,1988,9,22,2,1099,9487,0.11584
4290,1988,9,23,1,1431,9004,0.15893
4290,1988,9,23,2,2505,16011,0.15645
4290,1989,9,1,1,5505,47840,0.11507
4290,1989,9,1,2,4759,44254,0.10754
4290,1989,9,2,1,0,391,0.00000
4290,1989,9,2,2,0,278,0.00000
4290,1989,9,3,1,0,20,0.00000
4290,1989,9,3,2,0,26,0.00000
4290,1989,9,4,1,0,14,0.00000
4290,1989,9,4,2,0,16,0.00000
4290,1989,9,5,1,0,11,0.00000
4290,1989,9,5,2,0,5,0.00000
4290,1989,9,6,1,0,18,0.00000
4290,1989,9,6,2,0,10,0.00000
4290,1989,9,7,1,0,37,0.00000
4290,1989,9,7,2,0,25,0.00000
4290,1989,9,8,1,0,45,0.00000
4290,1989,9,8,2,0,31,0.00000
4290,1989,9,9,1,0,206,0.00000
4290,1989,9,9,2,0,90,0.00000
4290,1989,9,10,1,1,262,0.00382
4290,1989,9,10,2,0,92,0.00000
4290,1989,9,11,1,1,306,0.00327
4290,1989,9,11,2,0,114,0.00000
4290,1989,9,12,1,2,359,0.00557
4290,1989,9,12,2,2,137,0.01460
4290,1989,9,13,1,15,493,0.03043
4290,1989,9,13,2,4,264,0.01515
4290,1989,9,14,1,32,737,0.04342
4290,1989,9,14,2,5,423,0.01182
4290,1989,9,15,1,62,880,0.07045
4290,1989,9,15,2,10,558,0.01792
4290,1989,9,16,1,119,1197,0.09942
4290,1989,9,16,2,18,669,0.02691
4290,1989,9,17,1,216,1861,0.11607
4290,1989,9,17,2,42,990,0.04242
4290,1989,9,18,1,353,2995,0.11786
4290,1989,9,18,2,82,1620,0.05062
4290,1989,9,19,1,581,5238,0.11092
4290,1989,9,19,2,207,2932,0.07060
4290,1989,9,20,1,727,6764,0.10748
4290,1989,9,20,2,333,4203,0.07923
4290,1989,9,21,1,1071,8870,0.12074
4290,1989,9,21,2,667,7038,0.09477
4290,1989,9,22,1,1069,8523,0.12543
4290,1989,9,22,2,1047,9036,0.11587
4290,1989,9,23,1,1256,8613,0.14583
4290,1989,9,23,2,2342,15697,0.14920
4290,1990,9,1,1,5316,49050,0.10838
4290,1990,9,1,2,4612,46092,0.10006
4290,1990,9,2,1,0,421,0.00000
4290,1990,9,2,2,0,318,0.00000
4290,1990,9,3,1,0,23,0.00000
4290,1990,9,3,2,0,22,0.00000
4290,1990,9,4,1,0,21,0.00000
4290,1990,9,4,2,0,10,0.00000
4290,1990,9,5,1,0,18,0.00000
4290,1990,9,5,2,0,9,0.00000
4290,1990,9,6,1,0,11,0.00000
4290,1990,9,6,2,0,5,0.00000
4290,1990,9,7,1,0,46,0.00000
4290,1990,9,7,2,0,31,0.00000
4290,1990,9,8,1,0,42,0.00000
4290,1990,9,8,2,0,40,0.00000
4290,1990,9,9,1,1,181,0.00552
4290,1990,9,9,2,0,74,0.00000
4290,1990,9,10,1,0,265,0.00000
4290,1990,9,10,2,0,95,0.00000
4290,1990,9,11,1,1,298,0.00336
4290,1990,9,11,2,0,127,0.00000
4290,1990,9,12,1,4,319,0.01254
4290,1990,9,12,2,1,151,0.00662
4290,1990,9,13,1,6,411,0.01460
4290,1990,9,13,2,1,223,0.00448
4290,1990,9,14,1,31,706,0.04391
4290,1990,9,14,2,2,403,0.00496
4290,1990,9,15,1,65,976,0.06660
4290,1990,9,15,2,11,589,0.01868
4290,1990,9,16,1,112,1168,0.09589
4290,1990,9,16,2,15,658,0.02280
4290,1990,9,17,1,186,1858,0.10011
4290,1990,9,17,2,36,1077,0.03343
4290,1990,9,18,1,307,2961,0.10368
4290,1990,9,18,2,83,1617,0.05133
4290,1990,9,19,1,556,4926,0.11287
4290,1990,9,19,2,168,2886,0.05821
4290,1990,9,20,1,746,6986,0.10678
4290,1990,9,20,2,336,4399,0.07638
4290,1990,9,21,1,943,9175,0.10278
4290,1990,9,21,2,638,7101,0.08985
4290,1990,9,22,1,1040,9030,0.11517
4290,1990,9,22,2,974,9694,0.10047
4290,1990,9,23,1,1318,9208,0.14314
4290,1990,9,23,2,2347,16563,0.14170
4290,1991,9,1,1,4976,48997,0.10156
4290,1991,9,1,2,4469,45939,0.09728
4290,1991,9,2,1,0,418,0.00000
4290,1991,9,2,2,0,335,0.00000
4290,1991,9,3,1,0,22,0.00000
4290,1991,9,3,2,0,24,0.00000
4290,1991,9,4,1,0,12,0.00000
4290,1991,9,4,2,0,15,0.00000
4290,1991,9,5,1,0,13,0.00000
4290,1991,9,5,2,0,7,0.00000
4290,1991,9,6,1,0,10,0.00000
4290,1991,9,6,2,0,13,0.00000
4290,1991,9,7,1,0,33,0.00000
4290,1991,9,7,2,0,22,0.00000
4290,1991,9,8,1,0,30,0.00000
4290,1991,9,8,2,0,41,0.00000
4290,1991,9,9,1,0,182,0.00000
4290,1991,9,9,2,0,66,0.00000
4290,1991,9,10,1,1,240,0.00417
4290,1991,9,10,2,0,75,0.00000
4290,1991,9,11,1,2,301,0.00664
4290,1991,9,11,2,0,126,0.00000
4290,1991,9,12,1,4,335,0.01194
4290,1991,9,12,2,2,148,0.01351
4290,1991,9,13,1,9,426,0.02113
4290,1991,9,13,2,2,233,0.00858
4290,1991,9,14,1,21,693,0.03030
4290,1991,9,14,2,6,408,0.01471
4290,1991,9,15,1,63,1051,0.05994
4290,1991,9,15,2,16,599,0.02671
4290,1991,9,16,1,70,1171,0.05978
4290,1991,9,16,2,14,696,0.02011
4290,1991,9,17,1,180,1880,0.09574
4290,1991,9,17,2,23,1022,0.02250
4290,1991,9,18,1,301,2901,0.10376
4290,1991,9,18,2,80,1658,0.04825
4290,1991,9,19,1,498,4834,0.10302
4290,1991,9,19,2,164,2786,0.05887
4290,1991,9,20,1,692,6909,0.10016
4290,1991,9,20,2,309,4366,0.07077
4290,1991,9,21,1,852,8872,0.09603
4290,1991,9,21,2,562,6892,0.08154
4290,1991,9,22,1,967,9162,0.10554
4290,1991,9,22,2,989,9624,0.10276
4290,1991,9,23,1,1316,9502,0.13850
4290,1991,9,23,2,2302,16783,0.13716
4290,1992,9,1,1,4859,48221,0.10077
4290,1992,9,1,2,4548,46005,0.09886
4290,1992,9,2,1,0,369,0.00000
4290,1992,9,2,2,0,269,0.00000
4290,1992,9,3,1,0,21,0.00000
4290,1992,9,3,2,0,14,0.00000
4290,1992,9,4,1,0,20,0.00000
4290,1992,9,4,2,0,11,0.00000
4290,1992,9,5,1,0,17,0.00000
4290,1992,9,5,2,0,12,0.00000
4290,1992,9,6,1,0,12,0.00000
4290,1992,9,6,2,0,4,0.00000
4290,1992,9,7,1,0,35,0.00000
4290,1992,9,7,2,0,29,0.00000
4290,1992,9,8,1,0,39,0.00000
4290,1992,9,8,2,0,32,0.00000
4290,1992,9,9,1,1,124,0.00806
4290,1992,9,9,2,0,61,0.00000
4290,1992,9,10,1,0,225,0.00000
4290,1992,9,10,2,0,87,0.00000
4290,1992,9,11,1,1,278,0.00360
4290,1992,9,11,2,1,98,0.01020
4290,1992,9,12,1,5,300,0.01667
4290,1992,9,12,2,0,139,0.00000
4290,1992,9,13,1,8,421,0.01900
4290,1992,9,13,2,2,196,0.01020
4290,1992,9,14,1,21,629,0.03339
4290,1992,9,14,2,9,359,0.02507
4290,1992,9,15,1,45,1026,0.04386
4290,1992,9,15,2,4,641,0.00624
4290,1992,9,16,1,87,1195,0.07280
4290,1992,9,16,2,14,731,0.01915
4290,1992,9,17,1,128,1717,0.07455
4290,1992,9,17,2,26,958,0.02714
4290,1992,9,18,1,260,2841,0.09152
4290,1992,9,18,2,63,1635,0.03853
4290,1992,9,19,1,462,4594,0.10057
4290,1992,9,19,2,141,2726,0.05172
4290,1992,9,20,1,722,6952,0.10386
4290,1992,9,20,2,326,4487,0.07265
4290,1992,9,21,1,814,8504,0.09572
4290,1992,9,21,2,533,6712,0.07941
4290,1992,9,22,1,996,9169,0.10863
4290,1992,9,22,2,1008,9548,0.10557
4290,1992,9,23,1,1309,9733,0.13449
4290,1992,9,23,2,2421,17256,0.14030
4290,1993,9,1,1,5069,48858,0.10375
4290,1993,9,1,2,4694,47801,0.09820
4290,1993,9,2,1,0,327,0.00000
4290,1993,9,2,2,0,237,0.00000
4290,1993,9,3,1,0,17,0.00000
4290,1993,9,3,2,0,19,0.00000
4290,1993,9,4,1,0,17,0.00000
4290,1993,9,4,2,0,13,0.00000
4290,1993,9,5,1,1,17,0.05882
4290,1993,9,5,2,0,12,0.00000
4290,1993,9,6,1,0,15,0.00000
4290,1993,9,6,2,0,6,0.00000
4290,1993,9,7,1,0,51,0.00000
4290,1993,9,7,2,0,33,0.00000
4290,1993,9,8,1,0,44,0.00000
4290,1993,9,8,2,0,34,0.00000
4290,1993,9,9,1,0,130,0.00000
4290,1993,9,9,2,0,69,0.00000
4290,1993,9,10,1,1,217,0.00461
4290,1993,9,10,2,0,92,0.00000
4290,1993,9,11,1,4,252,0.01587
4290,1993,9,11,2,2,109,0.01835
4290,1993,9,12,1,4,297,0.01347
4290,1993,9,12,2,1,150,0.00667
